"","feature","anovas.Treatment DenDF","anovas.Treatment F value","anovas.Treatment Mean Sq","anovas.Treatment NumDF","anovas.Treatment Pr(>F)","anovas.Treatment Sum Sq","anovas.visit DenDF","anovas.visit F value","anovas.visit Mean Sq","anovas.visit NumDF","anovas.visit Pr(>F)","anovas.visit Sum Sq","anovas.visit:Treatment DenDF","anovas.visit:Treatment F value","anovas.visit:Treatment Mean Sq","anovas.visit:Treatment NumDF","anovas.visit:Treatment Pr(>F)","anovas.visit:Treatment Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.TreatmentDECAF 2.5 %","coefs.TreatmentDECAF 97.5 %","coefs.TreatmentDECAF df","coefs.TreatmentDECAF Estimate","coefs.TreatmentDECAF Pr(>|t|)","coefs.TreatmentDECAF Std. Error","coefs.TreatmentDECAF t value","coefs.visitV4 2.5 %","coefs.visitV4 97.5 %","coefs.visitV4 df","coefs.visitV4 Estimate","coefs.visitV4 Pr(>|t|)","coefs.visitV4 Std. Error","coefs.visitV4 t value","coefs.visitV4:TreatmentDECAF 2.5 %","coefs.visitV4:TreatmentDECAF 97.5 %","coefs.visitV4:TreatmentDECAF df","coefs.visitV4:TreatmentDECAF Estimate","coefs.visitV4:TreatmentDECAF Pr(>|t|)","coefs.visitV4:TreatmentDECAF Std. Error","coefs.visitV4:TreatmentDECAF t value","anovas.Treatment Pr(>F).BH","anovas.visit Pr(>F).BH","anovas.visit:Treatment Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.TreatmentDECAF Pr(>|t|).BH","coefs.visitV4 Pr(>|t|).BH","coefs.visitV4:TreatmentDECAF Pr(>|t|).BH"
"11","Elizabethkingia anophelis",30.9999999639405,1.09492735438271,0.489946667132791,1,0.303472746470322,0.489946667132791,31.0000000228939,0.632292846764533,0.282931805187056,1,0.432561913252701,0.282931805187056,31.0000000228885,0.0614442156426162,0.0274944164543778,1,0.805862284123304,0.0274944164543778,-4.02602763101667,-2.8585520905203,42.2103566275918,-3.44228986076848,1.1661198217965e-14,0.297830865695817,-11.5578680964658,-0.385844077781332,1.29250775794673,42.210356623687,0.4533318400827,0.295715384521087,0.428158846021327,1.05879358629465,-0.556575115640106,0.370499829557077,31.0000000228014,-0.093037643041514,0.696724976055075,0.236503056308645,-0.393388755704268,-0.750654764262924,0.582099440992323,31.0000000228885,-0.0842776616353008,0.805862284123304,0.339994565147075,-0.247879437716435,0.995312010697234,0.890411766190984,0.984198990281166,6.60275953152342e-14,0.996998987217015,0.97957269651223,0.984198990281166
"12","Actinomyces sp. ph3",30.9999989433908,0.314118296544724,0.205690483736165,1,0.57919237638702,0.205690483736165,31.0000005326875,0.0561121195565847,0.0367432560981436,1,0.814308300165213,0.0367432560981436,31.0000005311176,0.469047089256678,0.307140729290533,1,0.498515016894286,0.307140729290533,-1.40249554676961,-0.15069648684215,45.6412269163376,-0.77659601680588,0.0190054598710169,0.319342362870311,-2.43186030761996,-1.27066881912875,0.528905713540815,45.6412269140684,-0.37088155279397,0.423353992233418,0.459083571653455,-0.807873719937717,-0.750297052087768,0.371188224045236,31.0000005307386,-0.189554414021266,0.5125152718427,0.28609843981296,-0.662549625035318,-0.524436440314209,1.08780022473793,31.0000005311176,0.281681892211861,0.498515016894286,0.411292421128464,0.684870125831663,0.995312010697234,0.986567547112706,0.97777360813,0.0246923649176932,0.996998987217015,0.97957269651223,0.97777360813
"13","Methylopila sp. 73B",30.9999985434019,1.58375622019817,1.06052344031482,1,0.217616264407182,1.06052344031482,30.9999976908305,8.38890039985704,5.61742103933238,1,0.00686474645055202,5.61742103933238,30.9999977043934,0.000960992012265582,0.00064350468965194,1,0.975468371196102,0.00064350468965194,-3.29786982604414,-2.47594600660395,61.8570651672694,-2.88690791632404,1.6892386508346e-20,0.209678296622647,-13.7682724574949,-0.858956184333424,0.322633753387715,61.8570651703264,-0.268161215472854,0.37711380519121,0.301431543396044,-0.889625592768581,-1.16292231947306,-0.0288282943847153,30.9999977042031,-0.595875306928889,0.0479179675492141,0.289315016508961,-2.05960725481539,-0.828074801069433,0.802288082666859,30.9999977043934,-0.0128933592012872,0.975468371196102,0.415916541476371,-0.0309998711653062,0.995312010697234,0.319592084753477,0.998985644857289,3.45263899853511e-19,0.996998987217015,0.97957269651223,0.998985644857289
"14","Bacillus acidiproducens",30.999997441673,2.2951607055404,1.13548026380517,1,0.139908692141713,1.13548026380517,31.0000010127907,0.00198232597461858,0.000980712163280857,1,0.96477283138463,0.000980712163280857,31.000001011768,5.85346930135983,2.89587515612272,1,0.0216050824718539,2.89587515612272,-3.3826094574392,-1.86084210075485,37.995768831512,-2.62172577909703,5.31672765667969e-08,0.388213091844507,-6.75331624351071,-0.725346674479604,1.46233173765767,37.9957688243828,0.368492531589033,0.513062070749994,0.558091482647998,0.660272631004208,-0.927823597883642,0.046978237505606,31.0000010115727,-0.440422680189018,0.0863848174943661,0.248678507125223,-1.77105245354896,0.164245401702343,1.56561133456037,31.000001011768,0.864928368131355,0.0216050824718539,0.357497878509968,2.41939440797895,0.995312010697234,0.991168819472301,0.924770406090505,1.16633973201507e-07,0.996998987217015,0.97957269651223,0.924770406090505
"15","Akkermansia sp. KLE1605",30.9999989624424,0.354936239157845,0.928693378939842,1,0.555657216707438,0.928693378939842,31.0000004361257,0.80073692174584,2.09513426767145,1,0.377768705406904,2.09513426767145,31.0000004354299,1.23025520026164,3.21897212186663,1,0.275888208557573,3.21897212186663,-1.7170091367245,1.35085034654471,40.3301695939723,-0.183079395089898,0.816224358016516,0.782631596158934,-0.233927937472024,-2.37316714875229,2.03715873551544,40.3301696021812,-0.168004206618422,0.882042758121623,1.12510380778826,-0.14932329395337,-1.03278725979838,1.20899844870662,31.000000435649,0.0881055944541195,0.878561690883794,0.571894618010313,0.154059142505395,-2.52328839793042,0.699481611948001,31.0000004354299,-0.911903392991209,0.275888208557573,0.822150313806586,-1.10916869783709,0.995312010697234,0.875959481615407,0.938275193493483,0.82908607517314,0.997002434933661,0.990071602989888,0.938275193493483
"16","Alkaliphilus transvaalensis",30.9999989910374,0.16301680754497,0.0571993359326611,1,0.68916581839928,0.0571993359326611,31.0000005483765,0.212244209436713,0.0744722462558566,1,0.648229811247078,0.0744722462558566,31.0000005498016,2.36911037847321,0.831273427817929,1,0.133903832630036,0.831273427817929,-2.20257121675179,-1.3406089260414,47.7431533323635,-1.77159007139659,1.87801976143771e-10,0.21989238004102,-8.05662329484139,-0.963509412315634,0.275639454415278,47.7431533342838,-0.343934978950178,0.282054886642045,0.316115213469523,-1.08800514589386,-0.711525956550848,0.109415891477428,31.0000005501187,-0.30105503253671,0.160590682156095,0.20942778910831,-1.43751234646808,-0.12668257710975,1.05349568776288,31.0000005498016,0.463406555326564,0.133903832630036,0.301071416154002,1.53919146907498,0.995312010697234,0.938882232627973,0.924770406090505,5.64079053793837e-10,0.996998987217015,0.97957269651223,0.924770406090505
"17","Diplosphaera colitermitum",30.9999999864953,0.849215309440139,0.534350802200407,1,0.36389099831537,0.534350802200407,31.0000000103773,0.215706134763356,0.135728530643586,1,0.645576731912103,0.135728530643586,31.0000000094846,0.0145001751039573,0.00912392901154133,1,0.904930166246419,0.00912392901154133,-3.51846037599584,-2.51939315506496,53.647379157917,-3.0189267655304,1.35204033417155e-16,0.254868770245627,-11.8450242555058,-1.0243465425741,0.411903079882376,53.6473791543964,-0.306221731345861,0.406994154494507,0.366396942440123,-0.835764974747037,-0.480325513103126,0.619028126573588,31.0000000092411,0.0693513067352311,0.806319203151614,0.280452510441078,0.24728360115643,-0.741661117712415,0.838759315319748,31.0000000094846,0.0485490988036666,0.904930166246419,0.40317588626585,0.120416672865336,0.995312010697234,0.938882232627973,0.99873635931047,1.11079392160369e-15,0.996998987217015,0.97957269651223,0.99873635931047
"18","Prevotella sp. 10(H)",30.9999998704053,0.325312731563614,0.152523653516604,1,0.572543447522193,0.152523653516604,31.0000000557022,0.399032873112365,0.187087518486574,1,0.532220158977574,0.187087518486574,31.000000055858,2.39557383857829,1.12317053308228,1,0.131828544557753,1.12317053308228,-2.05666238445201,-0.683355716552245,39.2527621274536,-1.37000905050213,0.000354999963059742,0.350339771223408,-3.91051534262859,-1.52602505850688,0.448227666400047,39.2527621260525,-0.538898696053419,0.291156416273679,0.503645153808842,-1.06999678638416,-0.853734030089537,0.0952330849166541,31.0000000557766,-0.379250472586441,0.127364797020551,0.242087896127562,-1.56658171950325,-0.143455140569207,1.22077104171041,31.000000055858,0.538657950570602,0.131828544557753,0.348023278244004,1.54776414177945,0.995312010697234,0.91277182877651,0.924770406090505,0.000526948688278851,0.996998987217015,0.97957269651223,0.924770406090505
"19","Kosakonia sacchari",31.0000000158262,0.357003755483555,0.452633319024664,1,0.554514826554517,0.452633319024664,30.9999999745601,0.767602634382776,0.973218132179441,1,0.387698411094442,0.973218132179441,30.9999999745672,0.763367814311106,0.9678489431021,1,0.388994917818578,0.9678489431021,-3.8717922204936,-2.57231131056718,57.5241220130218,-3.22205176553039,9.60195419451139e-14,0.331506323630575,-9.71942776307636,-0.911752620771644,0.956368890143507,57.5241220128267,0.0223081346859314,0.962827000776796,0.476570367019664,0.046809739399955,-0.279540951338661,1.28098128266692,30.9999999748043,0.500720165664129,0.217865308086954,0.398099721809886,1.25777572359935,-1.62172367216134,0.621668386420175,30.9999999745672,-0.500027642870581,0.388994917818578,0.572304408723095,-0.873709227552912,0.995312010697234,0.878084509451737,0.968740944254712,4.78954619940509e-13,0.997002434933661,0.97957269651223,0.968740944254712
"20","Ruminococcus bicirculans",30.9999997530201,2.86232480258258,1.52560632961137,1,0.100706491232332,1.52560632961137,31.000000102133,0.435971952209808,0.232371102407453,1,0.513949731423157,0.232371102407453,31.0000001021373,0.0629012235714354,0.0335260710923855,1,0.803622759295537,0.0335260710923855,5.80704735815301,7.31851971445571,38.6995239525069,6.56278353630436,1.44982133144628e-19,0.385586767977625,17.0202509041627,-0.249247988474642,1.92363042812523,38.6995239570952,0.837191219825295,0.139085990555776,0.554315904205195,1.51031426930768,-0.429927931168566,0.581872539786563,31.0000001023093,0.0759723043089986,0.77046563404584,0.258117108002005,0.29433269610478,-0.634213445721588,0.820341376982495,31.0000001021373,0.0930639656304536,0.803622759295537,0.371066722189139,0.250801163417229,0.995312010697234,0.905563438631798,0.984198990281166,2.21992663243775e-18,0.996998987217015,0.97957269651223,0.984198990281166
"21","Peptoniphilus rhinitidis",30.9999996304992,0.007853182521071,0.00397999990491602,1,0.929955388373256,0.00397999990491602,31.0000002383982,0.0257479139262869,0.0130490657390747,1,0.873558574061979,0.0130490657390747,31.0000002384105,1.85196166372957,0.938575822703096,1,0.183367523188928,0.938575822703096,-2.64849621641081,-1.69590949316524,51.0307911791145,-2.17220285478802,5.0921002892491e-12,0.243011282543824,-8.93869137288427,-0.904434642350617,0.464995054625838,51.0307911807939,-0.21971979386239,0.532195324165457,0.349350729854819,-0.628937554971473,-0.710485812267157,0.276138421174276,31.0000002378882,-0.217173695546441,0.394848345229018,0.251694480414895,-0.862846476364718,-0.216773071400895,1.2015886294928,31.0000002384105,0.492407779045951,0.183367523188928,0.361833613291252,1.36086798174164,0.996019565368872,0.988849757550959,0.924770406090505,1.95742203779392e-11,0.996998987217015,0.97957269651223,0.924770406090505
"22","Myroides injenensis",30.9999988603907,0.550638634771161,0.333143983089851,1,0.463642429264542,0.333143983089851,31.0000004697179,0.209785885644354,0.126923359761411,1,0.65012981133707,0.126923359761411,31.0000004688591,2.13304377370681,1.29052095876457,1,0.154216008343021,1.29052095876457,-2.43367496211058,-0.864609057068791,39.1490722321,-1.64914200958968,0.000190052831628662,0.40027926977699,-4.1199785602399,-1.01551502118039,1.24015933837452,39.1490722356727,0.112322158597065,0.84625037901478,0.57543770634241,0.195194297069975,-0.918231599030495,0.159760903283568,31.0000004687941,-0.379235347873463,0.177757316331306,0.275003140572258,-1.37902187983856,-0.19746128234693,1.35225058090175,31.0000004688591,0.577394649277409,0.154216008343021,0.395341923492627,1.46049435935467,0.995312010697234,0.938882232627973,0.924770406090505,0.000288522233523222,0.997002434933661,0.97957269651223,0.924770406090505
"23","Atopobium sp. ICM42b",30.9999993050454,0.499829294692388,0.299862070766655,1,0.484856036516773,0.299862070766655,31.0000003558144,0.691643461858131,0.414936945287765,1,0.411966490552147,0.414936945287765,31.0000003565416,0.196762935000274,0.118043783679423,1,0.660427151014701,0.118043783679423,-1.6319461999456,-0.446521337433865,45.9908085227729,-1.03923376868973,0.00126021520332381,0.302409858513273,-3.43650757220311,-1.03881122660872,0.66534438530959,45.9908085225579,-0.186733420649566,0.669545140749144,0.434741562947195,-0.429527417124934,-0.285711908395582,0.787741027042838,31.0000003565007,0.251014559323628,0.366412923900743,0.273845066517977,0.916629839329787,-0.946220069787232,0.596965754898013,31.0000003565416,-0.174627157444609,0.660427151014701,0.393677087144891,-0.443579682808257,0.995312010697234,0.885199792519742,0.983015901510336,0.0017838857101104,0.996998987217015,0.97957269651223,0.983015901510336
"24","Prevotella sp. RM4",31.0020067535155,1.95594601354645,1.72265661767509,1,0.171871980461345,1.72265661767509,30.9991142131413,2.07612572634608,1.82850226787748,1,0.159644917359755,1.82850226787748,30.9991142142972,0.72844348949093,0.641560651001112,1,0.399935386621789,0.641560651001112,-2.85248411212215,-1.20137961912362,42.0151945393488,-2.02693186562289,1.95291201824739e-05,0.421207865558305,-4.81218901963337,-2.16876336794307,0.204848892597087,42.0151945402884,-0.981957237672991,0.11235681805016,0.605524458424468,-1.6216640368714,-1.19751249750248,0.103118259332268,30.9991142141396,-0.547197119085106,0.109209960501031,0.331799657313593,-1.64917927738525,-0.527779778478849,1.34199474151655,30.9991142142972,0.40710748151885,0.399935386621789,0.476992060758244,0.853489009590007,0.995312010697234,0.795412684924306,0.968740944254712,3.25355918745788e-05,0.996998987217015,0.97957269651223,0.968740944254712
"25","Lactobacillus oryzae",31.0000003021793,1.43582895288123,0.969991032638969,1,0.239896473438586,0.969991032638969,30.9999994875218,0.0545013852068083,0.0368190478475322,1,0.816942623250323,0.0368190478475322,30.9999994860714,0.163482275258618,0.110442362008416,1,0.688746662726353,0.110442362008416,-3.88426381274482,-2.9556730516493,58.4187781935589,-3.41996843219706,6.29296636326774e-21,0.23688975114342,-14.436962408418,-0.260715511701462,1.07421781620548,58.4187781935387,0.40675115225201,0.237151287470846,0.340550473997667,1.19439314671104,-0.436335705316333,0.70277412464759,30.9999994851578,0.133219209665628,0.649836562238938,0.290594582081374,0.458436660145039,-0.987697830872428,0.649875726688341,30.9999994860714,-0.168911052092043,0.688746662726353,0.417756032885742,-0.404329414288174,0.995312010697234,0.986567547112706,0.984198990281166,1.35218097754317e-19,0.996998987217015,0.97957269651223,0.984198990281166
"26","Lactobacillus hominis",30.9999993559399,1.72601876221716,1.31415278456273,1,0.198560212759589,1.31415278456273,31.0000003648772,3.56096281028204,2.711238889921,1,0.0685487254658995,2.711238889921,31.0000003641399,0.328268075331192,0.249936104243377,1,0.570813568418994,0.249936104243377,-3.08839761753046,-1.85172134330757,48.727848012519,-2.47005948041901,3.61542871080173e-10,0.315484438483981,-7.82941780675001,-1.28163929581288,0.496194862631982,48.727848018875,-0.392722216590448,0.3907835668472,0.453537455909442,-0.865909113951688,-0.896049417711053,0.313248393612437,31.0000003645036,-0.291400512049308,0.352181720454486,0.308500008383388,-0.944572136565944,-1.12333760239868,0.615137535773185,31.0000003641399,-0.254100033312747,0.570813568418994,0.443496705012116,-0.57294683464628,0.995312010697234,0.672553290456876,0.97777360813,1.0375785135794e-09,0.996998987217015,0.97957269651223,0.97777360813
"27","Arcanobacterium sp. S3PF19",30.9999991021631,1.64329738625162,0.793792949556755,1,0.209378397027875,0.793792949556755,31.0000004986286,0.0430573589776117,0.0207988087055407,1,0.836974438813006,0.0207988087055407,31.0000004999497,0.0208402602852084,0.010066864232688,1,0.886149411865522,0.010066864232688,-3.39065235091192,-2.38718446075713,48.0306605793327,-2.88891840583452,4.14086444594652e-15,0.255991410574382,-11.2852161693726,-1.1096609397169,0.332915043347714,48.030660581557,-0.388372948184595,0.296554016022683,0.36801083959794,-1.05533018703716,-0.492765870829174,0.470461088917224,31.0000004998782,-0.0111523909559751,0.964091120411637,0.245725678467617,-0.0453855332724001,-0.74335914327992,0.641366857425657,31.0000004999497,-0.0509961429271313,0.886149411865522,0.353252919856722,-0.144361560968315,0.995312010697234,0.986567547112706,0.998349451048352,2.58958537739044e-14,0.996998987217015,0.994087782492357,0.998349451048352
