"","feature","anovas.Treatment DenDF","anovas.Treatment F value","anovas.Treatment Mean Sq","anovas.Treatment NumDF","anovas.Treatment Pr(>F)","anovas.Treatment Sum Sq","anovas.visit DenDF","anovas.visit F value","anovas.visit Mean Sq","anovas.visit NumDF","anovas.visit Pr(>F)","anovas.visit Sum Sq","anovas.visit:Treatment DenDF","anovas.visit:Treatment F value","anovas.visit:Treatment Mean Sq","anovas.visit:Treatment NumDF","anovas.visit:Treatment Pr(>F)","anovas.visit:Treatment Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.TreatmentDECAF 2.5 %","coefs.TreatmentDECAF 97.5 %","coefs.TreatmentDECAF df","coefs.TreatmentDECAF Estimate","coefs.TreatmentDECAF Pr(>|t|)","coefs.TreatmentDECAF Std. Error","coefs.TreatmentDECAF t value","coefs.visitV4 2.5 %","coefs.visitV4 97.5 %","coefs.visitV4 df","coefs.visitV4 Estimate","coefs.visitV4 Pr(>|t|)","coefs.visitV4 Std. Error","coefs.visitV4 t value","coefs.visitV4:TreatmentDECAF 2.5 %","coefs.visitV4:TreatmentDECAF 97.5 %","coefs.visitV4:TreatmentDECAF df","coefs.visitV4:TreatmentDECAF Estimate","coefs.visitV4:TreatmentDECAF Pr(>|t|)","coefs.visitV4:TreatmentDECAF Std. Error","coefs.visitV4:TreatmentDECAF t value","anovas.Treatment Pr(>F).BH","anovas.visit Pr(>F).BH","anovas.visit:Treatment Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.TreatmentDECAF Pr(>|t|).BH","coefs.visitV4 Pr(>|t|).BH","coefs.visitV4:TreatmentDECAF Pr(>|t|).BH"
"11","glycolysis (pay-off phase)",30.9999997653666,1.38060376608539,0.20718339043198,1,0.248944843455799,0.20718339043198,30.999998415096,0.241258827793516,0.0362050453155248,1,0.626757959627002,0.0362050453155248,30.9999984156052,0.903003139428102,0.135511184739057,1,0.349328007584838,0.135511184739057,2.46658092590648,2.871101355369,61.1303522640006,2.66884114063774,1.27430064346345e-34,0.10319588335636,25.8618953957843,-0.253915958986424,0.327618798554854,61.1303522636898,0.0368514197842154,0.804655302269623,0.148353429483488,0.248402884331818,-0.313634749445664,0.223243777470267,30.9999984154426,-0.0451954859876986,0.743629265765622,0.136961324583197,-0.329987214458084,-0.198804029109996,0.573007482100958,30.9999984156052,0.187101726495481,0.349328007584838,0.196894309614591,0.950264773327993,0.894329846518822,0.848734736994899,0.663862994941832,2.76098472750414e-33,0.970090321516503,0.990296872583251,0.663862994941832
"12","phenylalanine degradation",30.9999999081382,0.260661634238641,0.429886125922161,1,0.613282592240236,0.429886125922161,31.00000007891,1.14165520376161,1.88283072082113,1,0.29355286398368,1.88283072082113,31.0000000798923,0.10178804860077,0.16787000513509,1,0.751834284571239,0.16787000513509,-4.7586460732871,-3.16028918922266,54.1754899746345,-3.95946763125488,1.85079861096113e-13,0.407751595608918,-9.71048960664885,-1.29336771974292,1.00441507524187,54.1754899709041,-0.144476322250523,0.806249187217472,0.586179851545591,-0.246470979631217,-0.437065897620597,1.3427343005731,31.0000000799473,0.452834201476249,0.326318124393653,0.454039005877794,0.997346473792014,-1.48755804837228,1.07106594523834,31.0000000798923,-0.208246051566966,0.751834284571239,0.65272219637522,-0.319042393109082,0.894329846518822,0.848734736994899,0.852256703020939,2.73413431164713e-13,0.970090321516503,0.990296872583251,0.852256703020939
"13","xylose degradation",30.9999999205206,0.882379785368421,0.145029606340786,1,0.354812783171987,0.145029606340786,31.0000000619227,1.12042763725901,0.184155600410956,1,0.298005016587075,0.184155600410956,31.0000000620932,0.857275116387649,0.140903355581226,1,0.36165471732905,0.140903355581226,2.21797624837076,2.72756926677901,53.7360291953263,2.47277275757489,1.56847664673141e-25,0.130000607773371,19.0212399767057,-0.315220723499655,0.417365397795919,53.7360291977333,0.0510723371481318,0.785686889252982,0.186887648720619,0.273278290447543,-0.267270760199496,0.294596403633564,31.0000000627114,0.013662821717034,0.924674029429616,0.143336093995858,0.0953201760711353,-0.213079541942618,0.594655398228888,31.0000000620932,0.190787928143135,0.36165471732905,0.206058618051866,0.925891525173251,0.894329846518822,0.848734736994899,0.663862994941832,5.3658411598706e-25,0.970090321516503,0.990296872583251,0.663862994941832
"14","Bifidobacterium shunt",30.9999999505578,0.637025846981802,0.128998177161181,1,0.430861900525997,0.128998177161181,30.999999756762,0.2733004865186,0.0553435386416441,1,0.60484294359084,0.0553435386416441,30.9999997567374,3.95226751154505,0.800336920484852,1,0.0557010866737611,0.800336920484852,1.50473635283943,1.9719957553349,61.268473183159,1.73836605408716,1.36200962462125e-21,0.119201017513881,14.583483348913,-0.461356279084343,0.21037143489075,61.2684731853086,-0.125492422096797,0.466764105535634,0.171362259529664,-0.73232240541899,-0.479394583197871,0.144263208986038,30.9999997553198,-0.167565687105916,0.300383115111,0.159099299044075,-1.05321449002422,0.00641949268401248,0.902984057910743,30.9999997567374,0.454701775297378,0.0557010866737611,0.22871965309024,1.98803106402919,0.894329846518822,0.848734736994899,0.645228471210986,3.16180805715647e-21,0.948530345997309,0.990296872583251,0.645228471210986
"15","rhamnose degradation",30.9999996754507,0.00111388316767011,0.000284082136635159,1,0.973589605116058,0.000284082136635159,31.0000002263802,0.261792460084712,0.0667669317343215,1,0.612517020223735,0.0667669317343215,31.0000002276221,1.66925708532639,0.425723391066938,1,0.205907259334043,0.425723391066938,1.44530093212763,2.10089025946179,52.3201993882962,1.77309559579471,1.23108724406733e-14,0.167245248511036,10.6017696262247,-0.643835077221611,0.298633962041686,52.3201993880552,-0.172600557589963,0.476023288046672,0.240430193283492,-0.71788220619383,-0.581430510573281,0.118468267742968,31.0000002273383,-0.231481121415157,0.204386134909257,0.178548887591038,-1.29645793114858,-0.171453814881027,0.834714073579805,31.0000002276221,0.331630129349389,0.205907259334043,0.256680198309091,1.29199732403995,0.990677771226931,0.848734736994899,0.663862994941832,2.10580712800991e-14,0.948530345997309,0.990296872583251,0.663862994941832
"16","pyruvate:formate lyase",31.0000000310008,4.49339719636185,0.690980101726014,1,0.0421347953148799,0.690980101726014,30.9999999289667,2.29976081427182,0.353649786998059,1,0.13952607648521,0.353649786998059,30.9999999289758,0.811372358132227,0.124770219515385,1,0.374659740384666,0.124770219515385,2.45765198349178,2.89035156600545,59.3519895296333,2.67400177474861,1.82867135294491e-32,0.110384574902075,24.2244152058454,-0.139014218999154,0.483030623432239,59.3519895302569,0.172008202216542,0.282774738162563,0.158687824709536,1.0839407656598,-0.21037490067138,0.333098707183046,30.9999999289716,0.0613619032558335,0.661137500843541,0.13864377410536,0.442586792315697,-0.21111268770681,0.570179849714929,30.9999999289758,0.179533581004059,0.374659740384666,0.19931298319369,0.900762098521151,0.826514996001381,0.848734736994899,0.663862994941832,2.37727275882839e-31,0.948530345997309,0.990296872583251,0.663862994941832
"17","glutamate degradation I",61.999999999072,0.849421300760462,0.533996720180962,1,0.360288633745861,0.533996720180962,61.9999999990719,0.00148956058701522,0.000936426326093825,1,0.969337434346609,0.000936426326093825,61.999999999072,0.0413024837356997,0.0259651963406682,1,0.839620693132147,0.0259651963406682,-4.71910597984,-3.94209739636666,61.9999999985666,-4.33060168810333,8.06809797127139e-31,0.19822011771703,-21.8474377776603,-0.33185237427103,0.785167843466876,61.999999999072,0.226657734597923,0.429413401941888,0.284959373373393,0.795403681285208,-0.51625456806156,0.582601508766743,61.9999999985666,0.0331734703525912,0.906181567484701,0.280325578810616,0.118339077344785,-0.871752971913142,0.707952169456752,61.999999999072,-0.0819004012281948,0.839620693132147,0.402993410549991,-0.20323012506934,0.894329846518822,0.997372556351953,0.866275318310946,4.76751243756946e-30,0.948530345997309,0.990296872583251,0.866275318310946
"18","glutamate degradation II",30.9999991534415,0.322414134683731,0.0535671238013836,1,0.574250309897033,0.0535671238013836,31.0000004332271,0.762783501474566,0.126731783323403,1,0.389174306904238,0.126731783323403,31.000000433095,0.976865831427198,0.162300244623992,1,0.330625913857715,0.162300244623992,2.00230019627888,2.62576681115991,46.0100531633245,2.31403350371939,7.86552720502603e-19,0.159050528427782,14.5490463099599,-0.666269070289521,0.230020660248085,46.0100531592253,-0.218124205020718,0.345085456374749,0.228649540911829,-0.9539673867302,-0.294363807957155,0.270540934583568,31.0000004333091,-0.0119114366867934,0.93465759321338,0.144111000762417,-0.0826545969688376,-0.201288656004938,0.610813078693164,31.000000433095,0.204762211344113,0.330625913857715,0.207172616717413,0.988365231798042,0.894329846518822,0.848734736994899,0.663862994941832,1.59768521352091e-18,0.948530345997309,0.990296872583251,0.663862994941832
"19","acetate to acetyl-CoA",30.9999999129957,6.30788899969396e-05,1.0026518902281e-05,1,0.993713982272915,1.0026518902281e-05,31.0000000438724,1.10202610122215e-05,1.75169308389019e-06,1,0.997372556351953,1.75169308389019e-06,31.0000000446941,0.094592190718902,0.0150356226670643,1,0.760475211926376,0.0150356226670643,1.32569869636694,1.93101308542313,46.2571964400716,1.62835589089503,6.83964557540667e-14,0.154419773483297,10.5449959818207,-0.40236668126172,0.467827580481121,46.2571964425784,0.0327304496097004,0.883425912620264,0.221992411239906,0.147439497714761,-0.244773516715594,0.307769583908901,31.0000000438824,0.0314980335966533,0.824645321376895,0.140957462734745,0.22345772253241,-0.459488747977455,0.334842006787403,31.0000000446941,-0.0623233705950259,0.760475211926376,0.202639120165074,-0.30755843464113,0.993713982272915,0.997372556351953,0.852256703020939,1.05851657714627e-13,0.970090321516503,0.990296872583251,0.852256703020939
"20","pyruvate dehydrogenase complex",31.0000000086678,0.537379623862215,0.600878063433519,1,0.469028165480878,0.600878063433519,30.9999998827683,0.0794813366698456,0.0888730974093088,1,0.779875121113834,0.0888730974093088,30.9999998806353,2.7227466166607,3.04447478391687,1,0.109025254018275,3.04447478391687,-1.25355199363591,-0.125595011807405,60.527509886014,-0.689573502721656,0.0196607636913053,0.28774941548051,-2.39643754469542,-0.59789051091704,1.02364981725914,60.5275098863914,0.21287965317105,0.608694499891084,0.413665848190753,0.514617423947661,-0.213567631960087,1.25193185361589,30.9999998804343,0.5191821108279,0.174818120959344,0.37385877932851,1.38871183327674,-1.94023645593273,0.166551794919367,30.9999998806353,-0.886842330506683,0.109025254018275,0.537455858237747,-1.6500747306291,0.894329846518822,0.904194097438427,0.645228471210986,0.0212991606655808,0.970090321516503,0.990296872583251,0.645228471210986
"21","pyruvate:ferredoxin oxidoreductase",30.9999999904669,0.207632619048337,0.0294849363545025,1,0.651805182832243,0.0294849363545025,31.0000000081051,0.407113728109351,0.0578123149308924,1,0.528123653648237,0.0578123149308924,31.0000000055305,2.72006698369564,0.386263980398854,1,0.109192510512628,0.386263980398854,2.55972472380529,3.02037341927872,54.9805802947485,2.790049071542,1.41306637649733e-30,0.117514581672664,23.7421520957601,-0.552471901930474,0.109752321923369,54.9805802952422,-0.221359790003553,0.19554112916311,0.168937855255858,-1.31030306776596,-0.357968780955599,0.164289577625309,31.0000000074651,-0.0968396016651454,0.472770401032806,0.13323162126968,-0.726851484221811,-0.0595094282994132,0.691284266681055,31.0000000055305,0.315887419190821,0.109192510512628,0.191532523276609,1.64926255753765,0.894329846518822,0.848734736994899,0.645228471210986,7.06533188248663e-30,0.948530345997309,0.990296872583251,0.645228471210986
"22","pentose phosphate pathway (oxidative phase)",30.9999997837998,0.00469023355756684,0.0011714638713671,1,0.945839181951371,0.0011714638713671,30.9999967677825,1.19467834961751,0.298390795960151,1,0.282809248787627,0.298390795960151,30.9999967683249,0.511073666781597,0.127649151986439,1,0.480024011727171,0.127649151986439,0.580478708493637,1.10614978695938,60.9389314138156,0.84331424772651,3.81887702651855e-08,0.13410222907466,6.2885923190509,-0.458713698295655,0.296986090632708,60.9389314140642,-0.0808638038314734,0.676360377039986,0.192784100853186,-0.419452659600052,-0.298290441039241,0.394337979597811,30.9999967684972,0.0480237692792847,0.787585176534005,0.176694170428747,0.271790343522683,-0.316265008817853,0.679451081952989,30.9999967683249,0.181593036567568,0.480024011727171,0.254013874393847,0.714894164741605,0.990677771226931,0.848734736994899,0.663862994941832,5.06585728007562e-08,0.970090321516503,0.990296872583251,0.663862994941832
"23","pentose phosphate pathway (non-oxidative branch)",30.9999993909664,1.40476424832878,0.226157230602463,1,0.244934012951013,0.226157230602463,30.9999979453805,1.04560749146954,0.16833550173936,1,0.314434772075415,0.16833550173936,30.999997945398,1.01101701119238,0.162766676056333,1,0.322443734234341,0.162766676056333,1.83692490100815,2.25051927194596,61.4320136811618,2.04372208647705,7.527457618366e-28,0.105510706880379,19.3698075475325,-0.266725035086534,0.327854335214561,61.4320136809555,0.0305646500640135,0.840968802063267,0.151681197968703,0.201505858823188,-0.276300398653719,0.279778747931236,30.9999979437971,0.00173917463875829,0.990296872583251,0.141859531851411,0.0122598363046903,-0.194650839291976,0.604763301824971,30.999997945398,0.205056231266498,0.322443734234341,0.203935926226866,1.00549341678222,0.894329846518822,0.848734736994899,0.663862994941832,3.26189830129193e-27,0.970090321516503,0.990296872583251,0.663862994941832
"24","methionine degradation I",30.9999995451831,0.0588291213987236,0.0104181339427539,1,0.809953816858347,0.0104181339427539,31.0000002468229,0.162608013369376,0.0287964875756928,1,0.689534515721677,0.0287964875756928,31.000000244537,1.97209677977285,0.349241462582729,1,0.170165844968188,0.349241462582729,1.80960541556123,2.42628999760595,47.4884265791936,2.11794770658359,7.91695287860485e-18,0.157320386218586,13.462639887248,-0.545119162736634,0.341420781303558,47.4884265788741,-0.101849190716538,0.654516956153516,0.226162304775268,-0.450336720868419,-0.398668371388467,0.184550919322193,31.0000002452643,-0.107058726033137,0.477184776446359,0.148783165229315,-0.719562094731151,-0.118847651586933,0.719582904979657,31.000000244537,0.300367626696362,0.170165844968188,0.213889276328551,1.40431363297977,0.894329846518822,0.878818500429588,0.663862994941832,1.55939980942217e-17,0.970090321516503,0.990296872583251,0.663862994941832
"25","methionine degradation II",30.9999987042638,0.0760449444633031,0.0255043559466644,1,0.784560483421852,0.0255043559466644,31.0000004970743,1.3157889517169,0.441296262521047,1,0.260125594924985,0.441296262521047,31.0000004969727,0.432425785716285,0.145029248653687,1,0.515654529918946,0.145029248653687,-4.27163542049604,-2.73540552016344,35.5164995379404,-3.50352047032974,1.28190285530406e-10,0.391902584039855,-8.93977384434251,-1.1574229663058,1.05104666229758,35.51649950955,-0.0531881520041141,0.925316922061895,0.563395461861419,-0.0944064260446546,-0.135704389942084,0.666906596290439,31.0000004970752,0.265601103174178,0.204138052715508,0.204751462925701,1.29718781677549,-0.770474069002434,0.383351921686961,31.0000004969727,-0.193561073657737,0.515654529918946,0.294348773699575,-0.657590895402518,0.894329846518822,0.848734736994899,0.698282175931906,1.77284437435668e-10,0.970090321516503,0.990296872583251,0.698282175931906
"26","isoleucine degradation",31.0000000286118,0.0854416697492539,0.259915625653644,1,0.772001600493523,0.259915625653644,30.9999999621408,0.0608270967032643,0.185037499181852,1,0.80681934848352,0.185037499181852,30.9999999578772,3.89397248293159,11.8455584628609,1,0.0574318051154124,11.8455584628609,-2.59471052597509,-0.624799138529688,58.4307198533575,-1.60975483225239,0.00220118095796999,0.502537649411881,-3.20325220236988,-0.708062522347737,2.12386352548613,58.4307198509115,0.707900501569199,0.331190168873362,0.722443389310146,0.979869858377645,-0.224630065691542,2.19258016848046,30.9999999595676,0.983975051394458,0.120704279241535,0.616646594845274,1.59568715633847,-3.48679422275977,-0.0118355678329563,30.9999999578772,-1.74931489529636,0.0574318051154124,0.886485334000228,-1.97331509975766,0.894329846518822,0.904194097438427,0.645228471210986,0.00251011863628157,0.948530345997309,0.990296872583251,0.645228471210986
"27","glycine degradation",30.9999999632893,0.00615254071837398,0.00117848382231902,1,0.937983669984315,0.00117848382231902,31.0000000254738,0.378890000899841,0.0725742025835642,1,0.542690972765732,0.0725742025835642,31.0000000238912,0.526991181210544,0.100942132687835,1,0.47332013659994,0.100942132687835,1.7967545626736,2.35732994523502,52.9050675345228,2.07704225395431,4.21118367693848e-20,0.143006551901761,14.5241055485426,-0.497242369441014,0.30863551814702,52.9050675352409,-0.094303425646997,0.648322817400622,0.205584871442714,-0.458708002126871,-0.315554887992013,0.290996578997742,31.0000000248325,-0.0122791544971359,0.937259655701477,0.154735360387781,-0.0793558399732498,-0.274503465709102,0.597469207613869,31.0000000238912,0.161482870952384,0.47332013659994,0.222446095999973,0.725941582505469,0.990677771226931,0.848734736994899,0.663862994941832,9.12423130003338e-20,0.970090321516503,0.990296872583251,0.663862994941832
